data.HuGene.2_0.v1.091906_4905_Pool1_a.CEL	data.HuGene.2_0.v1.091906_4905_Pool2_a.CEL	data.HuGene.2_0.v1.091906_4905_Pool3_a.CEL	data.HuGene.2_0.v1.091906_4905_Pool4_a.CEL	data.HuGene.2_0.v1.091906_4905_Pool5_a.CEL	data.HuGene.2_0.v1.091906_4905_Pool6_a.CEL	data.HuGene.2_0.v1.091906_4905_Pool7_a.CEL	data.HuGene.2_0.v1.092006_4905_Pool1_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool1_c.CEL	data.HuGene.2_0.v1.092006_4905_Pool2_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool2_c.CEL	data.HuGene.2_0.v1.092006_4905_Pool3_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool3_c.CEL	data.HuGene.2_0.v1.092006_4905_Pool4_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool4_c.CEL	data.HuGene.2_0.v1.092006_4905_Pool5_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool5_c.CEL	data.HuGene.2_0.v1.092006_4905_Pool6_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool6_c.CEL	data.HuGene.2_0.v1.092006_4905_Pool7_b.CEL	data.HuGene.2_0.v1.092006_4905_Pool7_c.CEL
1824	382.571	199.81	173.19	73.1429	87.5238	111.381	624.476	327.81	339.333	237.571	246.095	127	172.524	90.619	107.476	122.286	111.524	84.9048	48.0952	985.333	759.381
1825	437	347.857	185.095	119.524	131.762	82.619	614.857	333.286	458.762	224	266.381	125.429	160.905	96.0476	115.524	88.2857	122	64	111.619	651.571	929.286
1826	357	178.048	158.19	175.381	140.143	93.7619	593.524	372.619	383.714	236.714	244.048	223.714	211.476	147	114.476	127.19	116	145.952	124.524	890.619	880.238
1827	81	71.5238	70.2381	76.8095	91.5714	58.6667	63.2381	107.286	133.762	76.8571	81.0952	86.4762	91.4286	168.619	65.9048	53.1429	70.5238	104.048	80.619	105.667	80.2381
1828	49.1429	56.6667	73.6667	50.4762	53.5238	56.4286	67.6667	50.9524	69.6667	50.4762	51.3333	54.8571	67	88.2857	82.2857	36.619	52.0476	84.9048	45.8095	71.9524	49.381
1829	398.19	320.524	137.619	89.8571	222.238	129.429	535.381	336.238	344.524	227.571	373.286	136.714	164.429	98.3333	148	136.667	143.381	183.333	110.619	785.524	1077.05
1830	449.048	213.143	168.762	104	102.286	116.619	956.143	432.905	459.905	344.81	247.333	155.048	231.143	99.4762	97.1905	77.619	114.286	88.9524	102.048	813.857	866.238
1831	496.333	217.238	160.238	102.095	104	131.571	1128.57	531.952	488.071	257.667	266.381	120.381	154.667	101.762	130.667	91.7143	68.7619	108.286	71.6667	1070.19	966.667
1832	327.714	165.857	145.143	86.4762	42.0952	63.2857	669.667	245	190.476	124.905	143.714	105.952	145	82.9048	80	58.0476	51.1429	43.7619	54.619	826.048	556.762
1833	484.19	243.952	103.048	72.3333	50.4762	44.7619	1488.48	647.762	352.857	234	239.81	133.524	215.095	105.095	80	84.8571	77.619	37.5714	51.3333	1058.57	738.095
1834	582.952	171.952	104.095	84.8095	61.619	43.6667	1630.31	732.31	442.19	243.095	185.857	138.476	233.81	80.7143	143.333	73.9048	46.619	38.6667	45.8095	1004.05	966.667
1835	672.952	252.095	175.381	76.8095	43.7619	59.8095	1465.81	506.762	422.381	264.143	199.667	164.333	172.524	93.8571	130.667	61.7143	61.7143	49.7143	50.2381	941.286	793.619
1836	255.381	207.952	193.667	83.8571	72	73.7619	464.762	256.905	233.714	16208.8	131.81	99.2857	165.381	73.9048	86.9048	109.429	69.7143	96.0476	70.5238	635.381	460.381
1837	42.3333	62.0952	50.2381	48.8095	65.619	82.619	88.8571	79.1905	87	69.0952	53.381	81.6667	49.9524	65.0952	47.2857	63.0952	46.619	39.7619	70.5238	86.8095	53
1838	48.2381	75.7619	39.4286	53.2381	54.4286	50.5238	74.9048	63.2857	66.619	41.9048	43.1905	40.4286	75.9524	48.1429	56.619	43.5714	54.8095	45.7143	79.4762	65.7143	82.6667
1839	275.095	150.286	111.762	59.2381	36.7619	57.5238	567.381	283.381	301.952	126.857	96.9524	122.19	154.667	65.0952	48.4762	53.1429	60.8571	48.8095	58.1429	902.524	518.905
1840	349.714	180.429	164.476	66.2381	57.5238	48.2857	678.048	244.048	334.143	220.381	231.381	135.905	163.667	101.762	75.2857	69.0952	41.2857	44.7619	53.4762	934.81	588.81
1841	649.524	360.762	234	124.667	81	64.381	1774.14	687.143	889.048	494.143	473.19	248.905	288.667	135.81	99.6667	89.4286	102	93.0476	108.429	2050.81	1439.81
1842	1407.1	962.952	459.381	208.762	172.81	73.7619	2794.45	1658.67	1605.52	993.952	1014.05	513	459.571	318.81	281.619	149.905	122.857	98	96.9048	3595.56	3686.36
1843	2069	1314.76	840.667	201.952	216.048	161.905	3665.22	2006.14	2396.36	1230.71	1128.19	474.095	689.571	312.238	291.524	177	132.333	127.524	149.619	4103.94	4058.22
1844	254.381	117.238	146.143	65.3333	78.5238	39.2381	628.143	299.095	300.952	137.476	139.429	135.905	153.81	96.0476	50.8095	48.3333	80.1429	48.8095	61.619	636.571	477.286
1845	47.2381	34.1905	48.0952	40.0476	33.7619	43.6667	59.7143	51.8571	48.1429	59.2857	39.0952	33.4286	52.7143	34.619	63.5714	37.7619	35.8571	39.7619	33.1429	75	82.6667
1846	308.476	164.762	170	56.619	76.8571	57.5238	649.381	337.048	332.048	119.333	199.667	101	153.81	85	62.5238	61.7143	60.8571	49.7143	43.7143	580.81	455.619
1847	249.238	169.952	118.19	68.9048	61.619	40.2857	740.095	402.524	242.952	172.143	137.333	133.524	224.048	96.0476	67.0952	54.381	62.5714	45.7143	49.1429	565.667	745.286
1848	519.286	273.762	229.762	77.6667	75.2381	54	1210	525.429	524.619	294.857	320.524	206.19	172.524	81.7619	115.524	87.0952	73.9524	44.7619	51.3333	1067.62	1178
1849	394.429	194.667	146.143	85.619	81.8571	77.0952	631.571	374.524	268.762	192.667	130.81	98.5238	147.667	70.5714	116.857	67.9524	58.1905	58	79.4762	788.333	635.381
1850	712.429	385.19	339.905	158.238	157.238	179.81	1491.05	625.143	697.905	372.762	424.476	338.571	279.952	230.714	182.333	116.333	138.381	105.095	90.2857	1328.1	1169.9
1851	162.81	150.286	159.19	69.7619	59.9048	40.2857	234.333	171.571	114.429	159.19	107.333	95.3333	91.4286	61.7143	99.6667	82.4762	43.1429	55.8095	56.9524	490.095	315.095
1852	81	96.619	50.2381	59.2381	45.5238	41.381	154.429	94.4286	122.667	54.4286	85.2381	84	91.4286	45.9524	50.8095	41.1905	59.0952	44.7619	39.2381	187.048	132.667
1853	541.667	410.524	458.333	90.7143	102.286	118.667	994.429	513.381	487.048	305.429	425.524	309.095	299.238	98.3333	112.143	103.619	85.4286	82.8095	58.1429	1221.33	1144.38
1854	595.19	331.571	297.095	120.381	120.286	128.381	847.619	437.619	527.667	405.952	298.238	285.857	302.905	188.524	171	120.095	89.7143	101.048	83.8095	1235.67	1074.76
1855	431.571	398.286	325.19	135	129.429	156.714	982.571	526.286	594.762	382.571	370.286	334.143	277.143	135.81	193.762	193.905	127.905	137.667	119.095	1039.95	945.619
1856	389	302.19	334.762	238.476	156.381	189.381	586.381	465.762	393.19	244.048	341.667	309.952	229.381	230.714	219.429	121.238	192.905	169.095	137.19	632.524	780.429
1857	278	109.143	149.524	141.905	113.667	68	400.667	242.143	227.524	138.286	182.619	173.571	216	141.286	122.619	102.381	73.9524	81.9048	68.2381	636.571	373.048
1858	315.81	249.143	191.524	125.619	74.619	79.381	591.19	320.381	331	272.19	146.905	157.524	213.143	78.4286	95	91.7143	73.9524	91	53.4762	520.333	660.143
1859	122.19	68.2381	126.857	81.0952	65.619	50.5238	134.476	143.714	140.81	101.095	114.619	96.9524	78.6667	48.1429	84.619	63.0952	59.0952	65.9048	48.0952	155.571	144.714
1860	117.095	66.0952	76.8095	54.0476	50.4762	45.9524	132.619	151.762	88	51.5714	53.381	66.5714	103.19	66.2381	47.2857	76.2381	33.9524	37.5714	52.4762	92.619	155.333
1861	230.429	141.952	382.333	78.5238	71.381	90.4762	390.333	292.619	305.048	164.714	106.19	268.19	249.81	87.1905	138.714	46.0476	86.2381	67.9048	68.2381	542.429	498.476
1862	224.095	122.429	161.381	62.6667	73.7619	49.3333	264.048	194.81	235.762	105.905	105.143	241.952	177	66.2381	60.0952	70.381	60.8571	39.7619	41.381	267.143	226.524
1863	149	111.095	124.619	113.524	94.1429	62.1429	161.619	135.476	166.143	129.762	152.143	152.619	193.762	100.619	98.4286	77.619	102.857	89.9048	71.6667	260.286	163.762
1864	194.619	113.238	190.476	91.6667	50.4762	57.5238	309.952	280.571	239.81	114.476	92.619	182.238	364.286	54.8571	83.5238	50.7143	35.8571	42.7619	44.7619	243.095	340.381
1865	94.6667	45.1905	139.905	47.9524	38.5238	37.0952	89.7143	80.1429	83.8571	65.0952	98.8571	92.9048	69.7619	52.619	41.0476	41.1905	48.381	42.7619	41.381	102.952	256.714
1866	60.7619	54.619	62.4286	41.8571	35.8571	38.1905	105.667	63.2857	38.5238	84.8095	54.4286	63.4286	59.0476	43.5714	37.7619	41.1905	45.7143	47.7619	33.1429	56.3333	63.8095
1867	317.762	256.19	404.952	128.238	41.1905	42.5238	314.381	247.762	386.048	218.429	121.19	277.048	340.286	161.762	83.5238	88.2857	74.9048	51.7143	42.5714	484.619	435.381
1868	370.714	202.905	396.619	105.667	55.0952	40.2857	569.571	497.429	445.19	168.476	222.905	535.714	547.429	100.619	107.476	72.7143	47.4762	56.8571	61.619	632.524	606.81
1869	399	240.857	349.095	159.19	76	56.4286	652.952	419.286	448.429	220.381	145.857	345.714	572.81	156.143	139.952	71.5238	60.0476	44.7619	47.0476	494.286	755.905
1870	106.619	46.2381	110.667	68.9048	35.8571	42.5238	73.9048	58.0476	91.0952	88.6667	63.8095	74.3333	117.143	60.619	71.7619	44.8095	41.2857	41.6667	47.0476	136.381	68.4286
1871	53.381	59.8095	131.095	48.8095	39.4286	62.1429	60.5714	55.4286	41.8571	84.8095	39.0952	57.2857	41.0952	38.9524	49.6667	48.3333	38.5238	53.8095	43.7143	101.381	59.0476
1872	100.714	91.4286	193.667	73.1429	77.7143	105.905	139.429	109.143	227.524	120.238	86.2857	153.381	200.857	111.762	90.2857	79.9048	97.5238	98	94.619	167.667	210.762
1873	250.048	212.095	563.048	104	85.9048	50.5238	185.238	242.143	336.095	213.143	181.524	342.905	368.714	129.905	104.095	114.143	68.7619	101.048	55.8095	388.905	298
1874	244.714	274.81	524.429	107.429	58.1905	57.5238	251.952	203	313.333	288.429	171	392.19	497.429	105.095	160.762	50.7143	74.9048	48.8095	59.3333	324.762	291.952
1875	187.476	269.762	669.952	104.952	85.9048	59.8095	224.619	260.476	230.571	160	227.143	330.429	393.333	102.952	96.0476	56.7143	72.2381	66.9524	72.8095	264.333	307.667
1876	219.429	194.667	426.381	166.048	106.381	83.8095	267.333	205.048	250.143	192.667	192.333	297.429	404	148.238	171	183.81	113.381	83.8571	146.619	350	276.095
1877	155.762	76.8095	291.952	69.7619	42.0952	34.9524	207.381	159.905	182.381	77.8095	174.286	252.381	240	55.9524	89.0952	42.381	90.6667	40.7143	54.619	194.476	130.286
1878	63.2857	48.3333	80.1429	44.4762	40.2857	43.6667	52.619	46.3333	75.9048	48.381	53.381	61.8571	90.5714	43.5714	37.7619	49.4762	42.2381	38.6667	37.3333	38.8571	67.2381
1879	347.952	245.048	437.714	71.5238	51.9524	59.8095	433.286	435.762	374.524	284	216.429	519.286	791.714	124.238	106.381	44.8095	78.4286	41.6667	50.2381	479.143	231.333
1880	41.381	56.6667	74.7619	50.4762	44.619	47.1429	45.5238	57.1905	37.4762	58.2381	56.619	44.619	48.1429	42.4286	46.2381	37.7619	55.6667	44.7619	34.1429	50.4762	55.5238
1881	50.8571	43.1905	70.2381	42.6667	42.8095	39.2381	35.9048	40.2857	40.7619	37.3333	35.0952	42.1429	35.4762	33.4286	42.0476	42.381	41.2857	46.8095	50.2381	71.9524	32.4286
